timestamp,floorplan,beds,sqft,unit,date_available,starting_price,deposit,special,url
2026-06-07T19:00:08,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T19:00:08,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T19:00:08,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:08,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:08,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:08,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T19:00:08,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T19:00:08,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T19:00:48,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T19:00:48,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T19:00:48,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:48,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:48,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T19:00:48,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T19:00:48,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T19:00:48,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T20:00:57,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T20:00:57,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T20:00:57,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T20:00:57,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T20:00:57,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T20:00:57,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T20:00:57,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T20:00:57,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T21:01:07,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T21:01:07,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T21:01:07,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T21:01:07,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T21:01:07,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T21:01:07,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T21:01:07,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T21:01:07,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T22:01:16,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T22:01:16,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T22:01:16,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T22:01:16,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T22:01:16,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T22:01:16,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T22:01:16,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T22:01:16,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T23:01:24,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T23:01:24,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-07T23:01:24,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T23:01:24,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T23:01:24,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-07T23:01:24,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-07T23:01:24,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-07T23:01:24,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T00:01:34,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T00:01:34,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T00:01:34,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T00:01:34,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T00:01:34,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T00:01:34,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T00:01:34,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T00:01:34,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T01:01:43,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T01:01:43,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T01:01:43,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T01:01:43,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T01:01:43,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T01:01:43,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T01:01:43,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T01:01:43,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T03:21:39,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T03:21:39,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T03:21:39,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T03:21:39,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T03:21:39,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T03:21:39,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T03:21:39,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T03:21:39,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T04:21:48,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T04:21:48,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T04:21:48,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T04:21:48,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T04:21:48,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T04:21:48,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T04:21:48,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T04:21:48,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T05:22:00,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T05:22:00,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T05:22:00,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T05:22:00,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T05:22:00,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T05:22:00,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T05:22:00,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T05:22:00,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T06:22:11,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T06:22:11,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T06:22:11,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T06:22:11,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T06:22:11,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T06:22:11,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T06:22:11,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T06:22:11,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T07:22:20,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T07:22:20,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T07:22:20,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T07:22:20,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T07:22:20,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T07:22:20,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T07:22:20,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T07:22:20,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T08:22:35,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T08:22:35,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T08:22:35,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T08:22:35,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T08:22:35,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T08:22:35,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
2026-06-08T08:22:35,1B,1 Bed(s),907,0507,7/14/2026,"$4,015.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T08:22:35,1B,1 Bed(s),907,0807,7/14/2026,"$4,140.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1b
2026-06-08T09:22:50,North Tower Meridian with Den Option,1 Bed(s),1140,1218,7/14/2026,"$4,150.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T09:22:50,North Tower Meridian with Den Option,1 Bed(s),1140,1618,7/14/2026,"$3,925.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-meridian-with-den-option
2026-06-08T09:22:50,North Tower Catalina,1 Bed(s),872,0703,Available Now,"$3,375.00","$1,000.00",First Month's Rent Free at Move In,https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T09:22:50,North Tower Catalina,1 Bed(s),999,1409,7/14/2026,"$3,575.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T09:22:50,North Tower Catalina,1 Bed(s),999,0809,7/15/2026,"$3,375.00","$1,000.00","$1,500 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/towers-at-costa-verde/floorplans/north-tower-catalina
2026-06-08T09:22:50,1A,1 Bed(s),908,0401,7/3/2026,"$4,125.00",,"$2,000 Off at Move In",https://www.gardencommunitiesca.com/apartments/ca/san-diego/lux-by-garden/floorplans/1a
